id	_vascanTaxonID	_taxonMatchType	scientificName	family	_synonym	_habit	_rawMedicinalUses
231	http://data.canadensys.net/vascan/taxon/3655	single	Impatiens capensis Meerb.	Balsaminaceae	I. biflora Walter	Herb	Steeped and taken to cure jaundice [Malecite: 65]. Fresh juice rubbed on head to cure headache [Ojibwa: 87]. |Stems: Bruised and applied to cure rash or other skin troubles [Chippewa: 85]. |Leaves: Steeped to make a medicinal tea [Ojibwa: 87].
232	http://data.canadensys.net/vascan/taxon/3659	single	Impatiens pallida Nutt.	Balsaminaceae		Herb	Stems: Bruised and applied to cure rash or other skin troubles [Ojibwa: 85].|
233		none	Inonotus obliquus (Ach. Ex Pers.) Pil.	Hymenochaetaceae		Fungi	Decoction drunk to treat heart conditions or mixed with other plants in a medicinal tea for high blood pressure. Soaked overnight and given to help an underweight child gain weight [Cree: 13]. Placed on the skin and burned to produce a counter-irritation in the treatment of arthritis [Cree: 95].|
234	http://data.canadensys.net/vascan/taxon/3253	single	Inula helenium L.	Asteraceae		Herb	Roots: Powdered and snuffed to treat headache. Steeped and taken in heart trouble [Malecite: 65]. |
235	http://data.canadensys.net/vascan/taxon/6188	single	Iris versicolor L.	Iridaceae		Herb	General medicine [Mi'kmaq: 62]. Used as a purgative [Cree: 42]. Remedy for gastric disturbances [44]. Steepped with Scirpus rubrotinctus and gargle in sore throat [Malecite: 65]. |Whole plant: Steamed to keep diseases away. Crushed and mixed with flour to make a poultice placed on painful body parts [Algonquians: 63]. |Roots: Pounded to a pulp laid on a platain leaf and applied to serofulous sores [Chippewa: 85]. Steeped and used for cholera [Algonquians: 63; Chippewa: 85]. Powdered, mixed with warm water and given to infants to relieve stomach cramps, belching or indigestion [Mi'kmaq: 62]. Pounded and applied to burns and wounds [Atikamekw: 73]. Poultice applied to swellings [Ojibwa: 47]. Boiled in water and taken as physic and emetic [Ojibwa: 87].
236	http://data.canadensys.net/vascan/taxon/6242	single	Juglans cinerea L.	Juglandaceae		Tree	Sap: Boiled down until thick and waxy, mixed with cornmeal, and taken as a cathartic [Chippewa: 85]. |Bark: Steeped and taken before breakfast as purgative [Malecite: 65].
237	http://data.canadensys.net/vascan/taxon/4702	single	Juniperus communis L.	Cupressaceae		Tree	Steeped with Prince's pine and taken in consumption [Malecite: 65]. |Above-ground parts: Tea used for cold or stomach ache [Dene: 100].|Fruits: Inner bark and juice of berries used to treat ulcers [Mi'kmaq: 60]. Stewed and strained and the liquid given for cold, bladder problems, and as a diuretic [Mi'kmaq: 43]. Boiled and taken for chest pains, bad colds, coughs and congestion [Dene: 99]. Used to treat diabetes related symptoms [Cree: 82]. Tea drunk to ease back pain [Dene: 101].|Roots: Decoction used in calculus, cystitis and Bright's disease [Mi'kmaq: 43]. Boiled with other plants to make a decoction drunk to treat menstrual cramps [Dene: 13]. Used to treat diabetes [Cree: 82].|Leaves: Dried, powdered and dusted on psoriasis and eczema [Mi'kmaq: 43]. Used to treat diabetes [Cree: 82].|Bark: Boiled until a jelly forms, used to treat boils [Algonquin: 75]. Mixed with another plant and soaked in warm water but not boiled, then the infusion can be drunk lukewarm to treat aches and pain [Cree: 13].|Inner bark: Used in diabetes [Cree: 77]. Softened in water and used as a poultice on wounds [Metis: 13; Cree: 42].|Twigs/stem: Tea given to ease bladder pain [Montagnais: 71]. Steeped and used in hair wash or taken as a tonic [Malecite: 65]. Stem debarked and used to make a tea to treat diarrhoea [Metis: 13]. Decoction of a barked procumbent stem or branch used to treat diarrhoea and sore chest. Mixed with other plants to make decoctions to treat "women troubles", teething pain, sickness after childbirth, fever, and cough [Cree: 95]. |Twigs and leaves: Boiled to make a drink for asthma [Chippewa: 85]. Used to treat diabetes [Cree: 82]. Boiled and steamed to hasten release of the placenta [Dene: 101]. |Cones: Green cones boiled to make a diuretic remedy for kidney trouble. Can be smoked in a pipe to treat asthma [Metis: 13]. Berry-like cones eaten as a cure-all medicine [Chipewyan: 92].|Gum: Applied to wounds. Mixed with brandy and skunk cabbage and taken in tuberculosis. Applied to sprains, and to relieve soreness and pain [Mi'kmaq: 43].
238	http://data.canadensys.net/vascan/taxon/4705	single	Juniperus horizontalis Moench.	Cupressaceae		Shrub	Stems: Boiled with other plants to make a tea for treating cold and teething, and for use as a general system cleaner [Cree: 13]. |Leaves: Burned and the smoke inhaled to clear sinuses plugged by a head cold [Metis: 13].|Berries: Used for back pain, boiled and taken in urinary tract problems [Cree: 81]. Tea drunk to ease back pain [Dene: 101]. |Branches: Boiled and steamed to hasten release of the placenta [Dene: 101].
239	http://data.canadensys.net/vascan/taxon/4709	single	Juniperus virginiana L.	Cupressaceae		Tree	Leaves and twigs: Used as a diuretic [Cree: 42]. |Leaves and fruits: Bruised and used internally to treat headache [Ojibwa: 84]. |Twigs: Boiled with little twigs of Taxux canadensis and taken internally to treat rheumatism [Ojibwa: 47].
240	http://data.canadensys.net/vascan/taxon/5529	single	Kalmia angustifolia L.	Ericaceae		Shrub	Steeped in hot water and soaked in a woolen pad or rubbed on the limbs or body to relieve pain and stiffness [Montagnais: 70]. Used for head colds [Abenaki: 67]. Tea used for cold and as a tonic [Innu: 72]. Mixed with Sorbus americana in a compress used on cuts and wounds [Innu: 72]. |Bark: Tea used as an emetic [Algonquin: 75]. Steeped and used externally for rheumatism, sore legs and feet [Mi'kmaq: 62].|Leaves: Although the leaves are known to be poisonous, a very small quantity can be steeped and drunk for cold, headache and backache. A hot water infusion (very poisonous if very strong) can also be drunk for stomach pain. Poultice applied to head to cure headache [Atikamekw: 73; Algonquians: 63]. Used in diabetes [Cree: 77; 83]. Singed by fire, crushed and used in colds [Algonquin: 69]. Salve prepared from fresh parts and applied to swelling or sprain [Malecite: 65]. Tea used for throat pain [Montagnais: 71]. Applied to swells, arthritis or knee pain [Montagnais: 71]. Used to treat diabetes [Cree: 82].|Twigs, leaves and flowers: Used in bowel complaints and as a tonic [Cree: 42]. |Twigs: Used to prepare a decoction for throat pain and mouth infections [Montagnais: 71].|Roots: Used to treat diabetes [Cree: 82].
241	http://data.canadensys.net/vascan/taxon/5530	single	Kalmia latifolia L.	Ericaceae		Tree	Used in diarrhoea [Cree: 42].|
242	http://data.canadensys.net/vascan/taxon/5533	single	Kalmia polifolia Wangenh.	Ericaceae		Shrub	Leaves: Chewed or drunk as tea to treat diarrhoea [Chipewyan: 92].|
243	http://data.canadensys.net/vascan/taxon/3262	single	Lactuca biennis (Moench) Fernald	Asteraceae	L. spicata (Lam.) Hitchc.	Herb	Tea from plant given to women with caked breasts to induce lactation [Ojibwa: 87].||
244	http://data.canadensys.net/vascan/taxon/3263	single	Lactuca canadensis L.	Asteraceae		Herb	Juice used in skin warts [Chippewa: 47].|
245	http://data.canadensys.net/vascan/taxon/9433	single	Laportea canadensis (L.) Weddell	Urticaceae		Herb	Roots: Tea used as a diuretic [Ojibwa: 87]. |
246	http://data.canadensys.net/vascan/taxon/3781	single	Lappula squarrosa (Retz.) Dumort.	Boraginaceae		Herb	Roots: Powdered and sniffed or fumes inhaled for headache [Ojibwa: 84]. |
247	http://data.canadensys.net/vascan/taxon/7166	single	Larix laricina (Du Roi) K. Koch	Pinaceae		Tree	Used to stop vomiting [Cree: 95]. Boiled with crowberry and drunk to cure cold [Dene: 101]. Used on boils [Cree: 80].|Branches: Decoction used as a diuretic [Algonquians: 63]. Tea used for stomach pain, cold, fatigue, or for general health [Dene: 99]. Tea from fresh branches used to treat stomach problems [Dene: 101].|Bark: Used in suppurating wounds [Mi'kmaq: 60]. Steeped with alder bark (Alnus incana) to make an infusion for anemia [Chippewa: 85]. Steeped with spruce and fir bark and given in gonorrhoea [Melacite: 65]. Used to make a cough medicine [Abenaki: 67]. Used in chronic bronchitis, in chronic inflammation of the urinary passages and in phases of hemorrage [Ojibwa: 87]. Applied as a compress for eye problems, wounds and swelling [Montagnais: 71]. Boiled, cooled and taken as a cough syrup, for sore throat or mouth. Broth taken for stomach ache [Cree: 81]. |Inner bark: Used as a poultice or boiled to make a wash for burns, boils [Dene: 13; Chipewyan: 92], frostbite [Cree: 13], hemorrhoids, infected wounds [Cree, Metis: 13], or cuts [Cree: 13]. Grinded finely, mixed with animal fat and used for skin sores and burns [Cree: 81]. Tea drunk to treat depression, used as an eye wash or for ear irritation [Cree: 13]. Green strips applied to burns and used to make a tea to treat sore threat [Algonquin: 75]. Chopped (fresh or dried) and applied to burns [Ojibwa: 47]. Used in diabetes [Cree: 77, 83]. Boiled and given for sores and swelling [Algonquians: 63]. Chewed raw or boiled and taken to treat sore throat [Cree: 81]. Boiled and tea used to wash a wound. Tea drunk for pain relief, stomach problems, mouth infections, sore throat, fever, cold, flu and bleeding. Boiled with spruce cones and applied to wounds [Dene: 101]. Used to treat diabetes [Cree: 82]. Herbal water taken for heart problems [Cree: 93].|Needles and inner bark: Used for cough and to prepare poultices for treating infections [Atikamekw: 69; Innu: 72].|Inner bark and wood: Poultice applied to frostbite and deep cuts [Cree: 95].|Gum: Chewed to relieve indigestion [Cree: 13]. Used in deep cuts, wounds and burns [Cree: 81]. Applied fresh or boiled on cuts [Cree: 80]. Amber applied to wounds, or boiled and rubbed to cure sore mouth [Cree: 81].|Sap: Placed in eyes to treat snow blindness [Cree: 80].|Leaves: Used as inhalant and fumigator [Ojibwa: 87]. Tea used as a laxative [Atikamekw: 73].|Cones: Used to prepare a decoction for jaundice [Montagnais: 71]. Tea used to soothe cold and relieve headache [Dene: 99].|Twigs and gum: Used for cough [Montagnais: 71].|Leaves and bark: Crushed and used in headache [Ojibwa: 84]. |Roots and bark: Tea used as a general medicine [Ojibwa: 86]. Mixed with another plant in a decoction drunk daily to treat arthritis, pain, or cold [Cree: 13]. |Pulp: Boiled and used to treat impetigo, or used to wash leg sores [Cree: 81]. Wrapped in cloths and placed on burns. Boiled, strained and taken in cough and cold [Cree: 80].|Wood: Chewed to treat sore throat [Cree: 81]. |Bark, boughs and roots: Tea used to treat cold [Dene: 100].|Roots: Boiled and liquid used to heal wounds [Dene: 98].
248		none	Lasallia papulosa (Ach.) Llano	Umbilicariaceae	Umbilicaria papulosa (Ach.) Nyl.	Lichen	Tea used for urinary problems [Montagnais: 71]. ||
249	http://data.canadensys.net/vascan/taxon/5752	single	Lathyrus ochroleucus Hook.	Fabaceae		Vine	Used for stomach trouble [Ojibwa: 87].|
250	http://data.canadensys.net/vascan/taxon/5760	single	Lathyrus venosus Muhl. ex Willd.	Fabaceae		Herb	Roots: Decoction applied to bleeding wounds or taken internally as a tonic and stimulant. Decoction (alone or mixed with roots of Apocynum androsaemifolium) taken internally to treat convulsions [Ojibwa: 47].|
251	http://data.canadensys.net/vascan/taxon/4071	single	Lepidium virginicum L.	Brassicaceae		Herb	General medicinal plant [Ojibwa: 86].|
252	http://data.canadensys.net/vascan/taxon/3281	single	Leucanthemum vulgare Lam.	Asteraceae	Chrysanthemum leucanthemum L.	Herb	Flowers and leaves: Mixed with other plants in a tea that soothes nerves in adults and hyperactivity in children [Metis: 13].||
253	http://data.canadensys.net/vascan/taxon/7751	single	Leymus mollis (Trin.) Pilg.	Poaceae		Herb	Used to treat diabetes [Cree: 82]. |
254	http://data.canadensys.net/vascan/taxon/6529	single	Lilium canadense L.	Liliaceae		Herb	Roots: Used in stomach disorders [Algonquin: 69]. Given with Viburum lantago in irregular menstruation [Malecite: 65]. Decoction used externally to cure bites of poisonous reptiles [Ojibwa: 47].|
255	http://data.canadensys.net/vascan/taxon/6534	single	Lilium philadelphicum L.	Liliaceae		Herb	Bulbs: Boiled to make a poultice to be applied to wounds and contusions [Chippewa: 85]. |Mixed with the root of nibnatuguns, boiled and applied as a poultice on the bite of a dog [Chippewa: 85]. Boiled into a soup and taken to treat appendicitis. Tubers sticked into cavities to treat toothache [Cree: 93].|Roots: Part of a compound medicine used for heart problems [Dene: 13]. Used in stomach disorders [Algonquin: 69]. Grinded, soaked in warm water and applied as a poultice to swelling or bruise. Mixed with staghorn sumach, blackberry root, mountain holly and mountain raspberry root and used in consumption, cough, and fever [Malecite: 65].
256	http://data.canadensys.net/vascan/taxon/7356	single	Limonium carolinianum (Walter) Britton	Plumbaginaceae		Herb	Roots: Grinded and taken with water before each meal for consumption with hemorrhage [Mi'kmaq: 62]. |
257	http://data.canadensys.net/vascan/taxon/7252	single	Linaria vulgaris Mill.	Scrophulariaceae		Herb	Whole plant: Dried and used with other plants in the sweat lodge as a bronchial inhalant [Ojibwa: 87].|
258	http://data.canadensys.net/vascan/taxon/4201	single	Linnaea borealis L.	Caprifoliaceae		Herb	Paste used to cure inflamation of the limbs [Algonquians: 63]. Tea used to fight chest pain [Montagnais: 71].|Whole plant: Tea used in menstrual difficulties, and to ensure good health of pregnant women's babies [Algonquin: 69].
259	http://data.canadensys.net/vascan/taxon/4184	single	Lobelia inflata L.	Campanulaceae		Herb	Leaves: Dried and smoked as an emetic [44] and for general health [Mi'kmaq: 62]. Smoke blown into ear to treat earache [Mi'kmaq: 60]. |
260	http://data.canadensys.net/vascan/taxon/4185	single	Lobelia kalmii L.	Campanulaceae		Herb	Used as an emetic [Cree: 42].|
261	http://data.canadensys.net/vascan/taxon/4205	single	Lonicera canadensis Bartram ex Marsh.	Caprifoliaceae		Shrub	Vines: Steeped for urinary troubles [Algonquians: 63].|
262	http://data.canadensys.net/vascan/taxon/4210	single	Lonicera dioica L.	Caprifoliaceae	L. dioica L. var. glaucescens (Rydb.) Butters	Vine	Soaked in water and used to wash hair to make it grow longer [Cree: 13].|Stems: Mixed with Cornus sericea and neakmižinš and used as a diuretic [Ojibwa: 85]. Nodes cut off and discarded and the internodes boiled to make a drink taken as a diuretic [Cree: 13]. Decoction used to treat blood clotting after childbirth, and venereal diseases [Cree: 95]. Tea taken in kidney problems [Cree: 96]. Boiled and taken as a diuretic [Dene: 98]. Herbal water taken in heart ailments [Cree: 93].|Bark: Mixed with other species in an infusion used instead of drinking water in case of dysuria [Ojibwa: 85]. Tea used in menstrual difficulties, to treat kidney stones, or as a cathartic [Algonquin: 69].|Inner bark: Infusion used as a diuretic [Cree: 95].|Roots: Decoction used in lung trouble [Ojibwa: 47]. Decoction drunk to treat chronic bladder problems [Cree: 13] or to relieve constipation [Dene: 98].
263	http://data.canadensys.net/vascan/taxon/4217	single	Lonicera involucrata (Richardson) Banks ex Spreng.	Caprifoliaceae		Shrub	Stem: Dried and boiled to make a decoction drunk to treat venereal diseases [Metis: 13].|
264		none	Lycoperdon perlatum Pers.	Agaricaceae		Fungi	To stop bleeding from a cut, the mature puffball can be turned open and the inside surface of the skin, with its adhering cottony mass applied to the wound. Spores may also be squirted from the puffball onto the cut and into the nose to stop nosebleeding [Cree, Dene, Metis: 13; Chipewyan: 92]. Spores can also be used as baby powder to prevent chafing [Dene: 13] or to treat weeping sores or burns [Dene: 98, 100].|
265		none	Lycoperdon sp.	Agaricaceae		Fungi	Spores inhaled to stop nosebleeding [Dene: 101; Montagnais: 71; Cree: 93, 95] or applied to cuts to stop bleeding [Dene: 17] or to relieve skin rash [Dene: 101]. |
266	http://data.canadensys.net/vascan/taxon/6595	single	Lycopodium clavatum L.	Lycopodiaceae		Herb	Whole plant: Brewed and used for weakness and fever [Algonquians: 63]. Used in diabetes [Cree: 77, 82]. |Shoots: Used in diabetes [Cree: 83].
267	http://data.canadensys.net/vascan/taxon/6596	single	Lycopodium dendroideum Michx.	Lycopodiaceae		Herb	General medicinal plant. Boiled and drunk as a purgative in case of biliousness [Algonquians: 63]. Mixed with Diervilla lonicera and used as a diuretic [Ojibwa: 87]. |
