id	_vascanTaxonID	_part	_medicinalUse
209	http://data.canadensys.net/vascan/taxon/3182		Flowers: Tea used to treat migraines and venereal diseases [Metis: 13].
210	http://data.canadensys.net/vascan/taxon/5413		Used to treat cholera [Abenaki: 67].
211	http://data.canadensys.net/vascan/taxon/5414		Leaves: Crushed and rubbed on face to prevent or to sooth mosquito bite [Atikamekw: 73].
212	http://data.canadensys.net/vascan/taxon/6110		Inner bark: Used as an emetic, especially in cases of poisoning. Steeped and strained as a lotion for skin trouble, and as a wash for sore eyes [Ojibwa: 85]. 
212	http://data.canadensys.net/vascan/taxon/6110		Bark: Infusion used for bruises, piles and hemorrhages [44].
213	http://data.canadensys.net/vascan/taxon/5736		Roots: Eaten raw or with duck or fish oil to increase appetite or to relieve diarrhoea [Dene: 99]. Burned and smoke used to relieve sore eyes [Dene: 98].
214	http://data.canadensys.net/vascan/taxon/3185		Flowers: Dried, crumbled and inhaled to trigger sneezing in order to treat a headache [Cree: 13, 96]. 
215			Roots: Crushed and applied to bruises and contusions [Ojibwa: 84]. 
216	http://data.canadensys.net/vascan/taxon/3211		Roots: Used as a tonic [Ojibwa: 47]. 
217	http://data.canadensys.net/vascan/taxon/19512		Roots: Decoction taken internally in convulsions [Ojibwa: 47].
218			Used as an ingredient in poultices for inflamations and bruises, and also as a remedy for liver ailments [Ojibwa: 85]. 
218			Roots: Mixed with sweet cicely (Osmorhiza longistylis) and tall anemone (Anemone virginiana) and boiled to make a remedy for amenorrhoea [Ojibwa: 85].
219	http://data.canadensys.net/vascan/taxon/2583		Steeped with Calmus and given in cholera [Malecite: 65]. Dried, chopped, and rubbed on aching or sore body parts. Cooled decoction used to bathe sore body parts, and the decoction can be drunk for colds [Cree: 13]. Used to keep sickness away and in combating cold and/or influenza [Mi'kmaq: 62].
219	http://data.canadensys.net/vascan/taxon/2583		Roots: Fresh or dried root applied to an aching tooth [Cree: 13, 76, 93]. Chewed and juice swallowed to treat tooth ache [Cree: 96]. Part of a cancer medicine. Grated and mixed with warm water to make a paste applied to swollen legs. [Metis: 13]. Tea used for throat pain [Montagnais: 71]. Fresh root pounded and applied to sores as a poultice [Ojibwa: 87]. Powdered and made into a paste applied to boils, swellings and chancre [Cree: 76]. Mixed with other plants (Nuphar variegatum, Acorus calamus) to make a poultice applied to painful limbs or used for headache [Cree: 95]. Steeped and taken as a tea for blood purification, to prevent and cure smallpox, and in consumption [Malecite: 65]. Chewed dry to treat sore throat, decoction used to gargle, and poultice applied to boils and sores [Ojibwa: 47, 88]. Decoction used for arthritis [Cree: 13, 80]. Boiled and used to clean skin infections [Cree: 80]. Decoction drunk as a cough medicine [Dene: 98].
219	http://data.canadensys.net/vascan/taxon/2583		Roots and leaves: Steam from boiling inhaled to purify the body [Cree: 13].
219	http://data.canadensys.net/vascan/taxon/2583		Roots and flowers: Dried, pounded and made into a poultice used in boils [Ojibwa: 47].
220	http://data.canadensys.net/vascan/taxon/9241		Roots: Chewed or made into a decoction taken in diarrhoea. Infusion used to wash sore eyes [Cree: 95]. Dried, chewed and the juice swallowed in stomach pain. Chewed in sore mouth. Decoction used to treat sore eyes [Ojibwa: 47].
221			Decoction given to facilitate childbirth for young mothers [Cree: 13]. 
222	http://data.canadensys.net/vascan/taxon/7725		Roots: Dried, pounded, put in a moist cloth with warm water and sopped on the eyes to treat sty or inflammation of lids [Ojibwa: 47]. 
223	http://data.canadensys.net/vascan/taxon/4575		Whole plant: Boiled and liquid drunk to purge women blood [Algonquians: 63].
224	http://data.canadensys.net/vascan/taxon/4196		Tea acts like saleratus on the system, increasing the excresence of urine and reducing its acidity [Ojibwa: 87]. 
225	http://data.canadensys.net/vascan/taxon/6140		Roots: Boiled and taken for chest or back pain [Ojibwa: 84; 44]. Used to keep flux in check [Ojibwa: 87]. 
226	http://data.canadensys.net/vascan/taxon/14869		Leaves: Poultice used in boils [Malecite: 65].
227	http://data.canadensys.net/vascan/taxon/3249		Roots: Ground into a powder and used as a snuff to induce sneezing to clear head and relieve head colds and headaches [Cree: 13].
228	http://data.canadensys.net/vascan/taxon/6163		Boiled to make a cough medicine [Algonquians: 63].
229	http://data.canadensys.net/vascan/taxon/2668		Fruits: Medicinal [Ojibwa: 86].
229	http://data.canadensys.net/vascan/taxon/2668		Roots: Steeped and taken in gravel [Malecite: 65]. 
229	http://data.canadensys.net/vascan/taxon/2668		Leaves: Used to restore lost appetite and to strengthen the stomach [Cree: 44]. 
229	http://data.canadensys.net/vascan/taxon/2668		Inner bark: Scraped in water, boiled and paste applied to head to reduce pain [Montagnais: 71].
230	http://data.canadensys.net/vascan/taxon/2671		Bark: Used in diarrhoea [Ojibwa: 86].
231	http://data.canadensys.net/vascan/taxon/3655		Steeped and taken to cure jaundice [Malecite: 65]. Fresh juice rubbed on head to cure headache [Ojibwa: 87]. 
231	http://data.canadensys.net/vascan/taxon/3655		Stems: Bruised and applied to cure rash or other skin troubles [Chippewa: 85]. 
231	http://data.canadensys.net/vascan/taxon/3655		Leaves: Steeped to make a medicinal tea [Ojibwa: 87].
232	http://data.canadensys.net/vascan/taxon/3659		Stems: Bruised and applied to cure rash or other skin troubles [Ojibwa: 85].
233			Decoction drunk to treat heart conditions or mixed with other plants in a medicinal tea for high blood pressure. Soaked overnight and given to help an underweight child gain weight [Cree: 13]. Placed on the skin and burned to produce a counter-irritation in the treatment of arthritis [Cree: 95].
234	http://data.canadensys.net/vascan/taxon/3253		Roots: Powdered and snuffed to treat headache. Steeped and taken in heart trouble [Malecite: 65]. 
235	http://data.canadensys.net/vascan/taxon/6188		General medicine [Mi'kmaq: 62]. Used as a purgative [Cree: 42]. Remedy for gastric disturbances [44]. Steepped with Scirpus rubrotinctus and gargle in sore throat [Malecite: 65]. 
235	http://data.canadensys.net/vascan/taxon/6188		Whole plant: Steamed to keep diseases away. Crushed and mixed with flour to make a poultice placed on painful body parts [Algonquians: 63]. 
235	http://data.canadensys.net/vascan/taxon/6188		Roots: Pounded to a pulp laid on a platain leaf and applied to serofulous sores [Chippewa: 85]. Steeped and used for cholera [Algonquians: 63; Chippewa: 85]. Powdered, mixed with warm water and given to infants to relieve stomach cramps, belching or indigestion [Mi'kmaq: 62]. Pounded and applied to burns and wounds [Atikamekw: 73]. Poultice applied to swellings [Ojibwa: 47]. Boiled in water and taken as physic and emetic [Ojibwa: 87].
236	http://data.canadensys.net/vascan/taxon/6242		Sap: Boiled down until thick and waxy, mixed with cornmeal, and taken as a cathartic [Chippewa: 85]. 
236	http://data.canadensys.net/vascan/taxon/6242		Bark: Steeped and taken before breakfast as purgative [Malecite: 65].
237	http://data.canadensys.net/vascan/taxon/4702		Steeped with Prince's pine and taken in consumption [Malecite: 65]. 
237	http://data.canadensys.net/vascan/taxon/4702		Above-ground parts: Tea used for cold or stomach ache [Dene: 100].
237	http://data.canadensys.net/vascan/taxon/4702		Fruits: Inner bark and juice of berries used to treat ulcers [Mi'kmaq: 60]. Stewed and strained and the liquid given for cold, bladder problems, and as a diuretic [Mi'kmaq: 43]. Boiled and taken for chest pains, bad colds, coughs and congestion [Dene: 99]. Used to treat diabetes related symptoms [Cree: 82]. Tea drunk to ease back pain [Dene: 101].
237	http://data.canadensys.net/vascan/taxon/4702		Roots: Decoction used in calculus, cystitis and Bright's disease [Mi'kmaq: 43]. Boiled with other plants to make a decoction drunk to treat menstrual cramps [Dene: 13]. Used to treat diabetes [Cree: 82].
237	http://data.canadensys.net/vascan/taxon/4702		Leaves: Dried, powdered and dusted on psoriasis and eczema [Mi'kmaq: 43]. Used to treat diabetes [Cree: 82].
237	http://data.canadensys.net/vascan/taxon/4702		Bark: Boiled until a jelly forms, used to treat boils [Algonquin: 75]. Mixed with another plant and soaked in warm water but not boiled, then the infusion can be drunk lukewarm to treat aches and pain [Cree: 13].
237	http://data.canadensys.net/vascan/taxon/4702		Inner bark: Used in diabetes [Cree: 77]. Softened in water and used as a poultice on wounds [Metis: 13; Cree: 42].
237	http://data.canadensys.net/vascan/taxon/4702		Twigs/stem: Tea given to ease bladder pain [Montagnais: 71]. Steeped and used in hair wash or taken as a tonic [Malecite: 65]. Stem debarked and used to make a tea to treat diarrhoea [Metis: 13]. Decoction of a barked procumbent stem or branch used to treat diarrhoea and sore chest. Mixed with other plants to make decoctions to treat "women troubles", teething pain, sickness after childbirth, fever, and cough [Cree: 95]. 
237	http://data.canadensys.net/vascan/taxon/4702		Twigs and leaves: Boiled to make a drink for asthma [Chippewa: 85]. Used to treat diabetes [Cree: 82]. Boiled and steamed to hasten release of the placenta [Dene: 101]. 
237	http://data.canadensys.net/vascan/taxon/4702		Cones: Green cones boiled to make a diuretic remedy for kidney trouble. Can be smoked in a pipe to treat asthma [Metis: 13]. Berry-like cones eaten as a cure-all medicine [Chipewyan: 92].
237	http://data.canadensys.net/vascan/taxon/4702		Gum: Applied to wounds. Mixed with brandy and skunk cabbage and taken in tuberculosis. Applied to sprains, and to relieve soreness and pain [Mi'kmaq: 43].
238	http://data.canadensys.net/vascan/taxon/4705		Stems: Boiled with other plants to make a tea for treating cold and teething, and for use as a general system cleaner [Cree: 13]. 
238	http://data.canadensys.net/vascan/taxon/4705		Leaves: Burned and the smoke inhaled to clear sinuses plugged by a head cold [Metis: 13].
238	http://data.canadensys.net/vascan/taxon/4705		Berries: Used for back pain, boiled and taken in urinary tract problems [Cree: 81]. Tea drunk to ease back pain [Dene: 101]. 
238	http://data.canadensys.net/vascan/taxon/4705		Branches: Boiled and steamed to hasten release of the placenta [Dene: 101].
239	http://data.canadensys.net/vascan/taxon/4709		Leaves and twigs: Used as a diuretic [Cree: 42]. 
239	http://data.canadensys.net/vascan/taxon/4709		Leaves and fruits: Bruised and used internally to treat headache [Ojibwa: 84]. 
239	http://data.canadensys.net/vascan/taxon/4709		Twigs: Boiled with little twigs of Taxux canadensis and taken internally to treat rheumatism [Ojibwa: 47].
240	http://data.canadensys.net/vascan/taxon/5529		Steeped in hot water and soaked in a woolen pad or rubbed on the limbs or body to relieve pain and stiffness [Montagnais: 70]. Used for head colds [Abenaki: 67]. Tea used for cold and as a tonic [Innu: 72]. Mixed with Sorbus americana in a compress used on cuts and wounds [Innu: 72]. 
240	http://data.canadensys.net/vascan/taxon/5529		Bark: Tea used as an emetic [Algonquin: 75]. Steeped and used externally for rheumatism, sore legs and feet [Mi'kmaq: 62].
240	http://data.canadensys.net/vascan/taxon/5529		Leaves: Although the leaves are known to be poisonous, a very small quantity can be steeped and drunk for cold, headache and backache. A hot water infusion (very poisonous if very strong) can also be drunk for stomach pain. Poultice applied to head to cure headache [Atikamekw: 73; Algonquians: 63]. Used in diabetes [Cree: 77; 83]. Singed by fire, crushed and used in colds [Algonquin: 69]. Salve prepared from fresh parts and applied to swelling or sprain [Malecite: 65]. Tea used for throat pain [Montagnais: 71]. Applied to swells, arthritis or knee pain [Montagnais: 71]. Used to treat diabetes [Cree: 82].
240	http://data.canadensys.net/vascan/taxon/5529		Twigs, leaves and flowers: Used in bowel complaints and as a tonic [Cree: 42]. 
240	http://data.canadensys.net/vascan/taxon/5529		Twigs: Used to prepare a decoction for throat pain and mouth infections [Montagnais: 71].
240	http://data.canadensys.net/vascan/taxon/5529		Roots: Used to treat diabetes [Cree: 82].
241	http://data.canadensys.net/vascan/taxon/5530		Used in diarrhoea [Cree: 42].
242	http://data.canadensys.net/vascan/taxon/5533		Leaves: Chewed or drunk as tea to treat diarrhoea [Chipewyan: 92].
243	http://data.canadensys.net/vascan/taxon/3262		Tea from plant given to women with caked breasts to induce lactation [Ojibwa: 87].
244	http://data.canadensys.net/vascan/taxon/3263		Juice used in skin warts [Chippewa: 47].
245	http://data.canadensys.net/vascan/taxon/9433		Roots: Tea used as a diuretic [Ojibwa: 87]. 
246	http://data.canadensys.net/vascan/taxon/3781		Roots: Powdered and sniffed or fumes inhaled for headache [Ojibwa: 84]. 
247	http://data.canadensys.net/vascan/taxon/7166		Used to stop vomiting [Cree: 95]. Boiled with crowberry and drunk to cure cold [Dene: 101]. Used on boils [Cree: 80].
247	http://data.canadensys.net/vascan/taxon/7166		Branches: Decoction used as a diuretic [Algonquians: 63]. Tea used for stomach pain, cold, fatigue, or for general health [Dene: 99]. Tea from fresh branches used to treat stomach problems [Dene: 101].
247	http://data.canadensys.net/vascan/taxon/7166		Bark: Used in suppurating wounds [Mi'kmaq: 60]. Steeped with alder bark (Alnus incana) to make an infusion for anemia [Chippewa: 85]. Steeped with spruce and fir bark and given in gonorrhoea [Melacite: 65]. Used to make a cough medicine [Abenaki: 67]. Used in chronic bronchitis, in chronic inflammation of the urinary passages and in phases of hemorrage [Ojibwa: 87]. Applied as a compress for eye problems, wounds and swelling [Montagnais: 71]. Boiled, cooled and taken as a cough syrup, for sore throat or mouth. Broth taken for stomach ache [Cree: 81]. 
247	http://data.canadensys.net/vascan/taxon/7166		Inner bark: Used as a poultice or boiled to make a wash for burns, boils [Dene: 13; Chipewyan: 92], frostbite [Cree: 13], hemorrhoids, infected wounds [Cree, Metis: 13], or cuts [Cree: 13]. Grinded finely, mixed with animal fat and used for skin sores and burns [Cree: 81]. Tea drunk to treat depression, used as an eye wash or for ear irritation [Cree: 13]. Green strips applied to burns and used to make a tea to treat sore threat [Algonquin: 75]. Chopped (fresh or dried) and applied to burns [Ojibwa: 47]. Used in diabetes [Cree: 77, 83]. Boiled and given for sores and swelling [Algonquians: 63]. Chewed raw or boiled and taken to treat sore throat [Cree: 81]. Boiled and tea used to wash a wound. Tea drunk for pain relief, stomach problems, mouth infections, sore throat, fever, cold, flu and bleeding. Boiled with spruce cones and applied to wounds [Dene: 101]. Used to treat diabetes [Cree: 82]. Herbal water taken for heart problems [Cree: 93].
